#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2020 08 31 17 50 139  0.4  0.9  1.45  7.14  6.37 270 1020.8  11.6  11.6 999.0 99.0 99.00
2020 08 31 18 20 129  0.6  1.5  1.42  7.14  6.15 269 1021.1  11.6  11.7 999.0 99.0 99.00
2020 08 31 18 50 105  1.1  1.7  1.42  7.14  5.89 271 1021.4  11.7  11.7 999.0 99.0 99.00
2020 08 31 19 20  91  1.3  2.0  1.36  7.14  6.05 269 1021.5  11.8  11.9 999.0 99.0 99.00
2020 08 31 19 50  90  1.1  1.7  1.48  8.33  6.21 284 1021.4  12.1  11.9 999.0 99.0 99.00
2020 08 31 20 20  82  0.7  1.4  1.44  8.33  6.17 273 1021.7  12.3  12.0 999.0 99.0 99.00
2020 08 31 20 50 217  1.3  1.6  1.47  7.69  6.30 263 1021.8  12.2  12.1 999.0 99.0 99.00
2020 08 31 21 20 214  0.6  1.3  1.53  8.33  6.51 279 1022.0  12.2  12.0 999.0 99.0 99.00
2020 08 31 21 50 206  0.4  0.9  1.72  7.69  6.86 267 1022.0  12.4  12.1 999.0 99.0 99.00
2020 08 31 22 20 216  2.1  2.8  1.51  7.69  6.74 269 1022.0  12.6  12.2 999.0 99.0 99.00
2020 08 31 22 50 244  0.9  2.5  1.45  7.69  6.93 273 1022.2  12.7  12.3 999.0 99.0 99.00
2020 08 31 23 20 241  0.6  1.5  1.67  8.33  7.18 274 1021.9  12.8  12.3 999.0 99.0 99.00
2020 08 31 23 50 236  1.9  2.7  1.66  7.69  6.91 265 1021.9  12.7  12.2 999.0 99.0 99.00
2020 09 01 00 20 328  0.5  1.1  1.62  8.33  7.03 276 1021.9  12.6  12.2 999.0 99.0 99.00
2020 09 01 00 50 305  0.2  0.7  1.73  8.33  6.99 281 1021.7  12.6  12.2 999.0 99.0 99.00
2020 09 01 01 20 197  0.1  0.7  1.48  8.33  6.93 268 1021.8  12.5  12.4 999.0 99.0 99.00
2020 09 01 01 50 283  1.6  2.2  1.75  7.69  7.31 268 1021.5  12.1  12.3 999.0 99.0 99.00
2020 09 01 02 20 291  1.5  2.5  1.63  7.69  7.19 264 1021.4  11.9  12.3 999.0 99.0 99.00
2020 09 01 02 50 297  2.2  2.8  1.68  8.33  7.32 267 1021.5  11.7  12.1 999.0 99.0 99.00
2020 09 01 03 20 282  1.9  2.5  1.82  8.33  7.50 265 1021.7  11.4  12.1 999.0 99.0 99.00
2020 09 01 03 50 259  1.6  2.5  1.75  7.69  7.28 274 1021.9  11.2  11.9 999.0 99.0 99.00
2020 09 01 04 20 255  1.5  2.8  1.79  8.33  7.32 275 1021.9  11.1  12.0 999.0 99.0 99.00
2020 09 01 04 50 240  1.4  2.7  1.97  8.33  7.25 270 1022.0  11.0  12.0 999.0 99.0 99.00
2020 09 01 05 20 225  1.7  2.3  2.04  8.33  7.28 274 1022.0  10.8  11.9 999.0 99.0 99.00
2020 09 01 05 50 227  2.5  3.3  1.78  7.69  7.12 279 1021.8  10.6  11.8 999.0 99.0 99.00
2020 09 01 06 20 247  2.2  2.9  2.20  9.09  7.25 278 1022.0  10.4  11.6 999.0 99.0 99.00
2020 09 01 06 50 281  1.4  2.4  2.01  7.69  6.87 282 1022.3  10.3  11.5 999.0 99.0 99.00
2020 09 01 07 20 276  1.7  2.3  1.49  7.69  6.36 266 1022.3  10.3  11.5 999.0 99.0 99.00
2020 09 01 07 50 284  1.5  1.9  1.51  7.14  6.46 260 1022.2  10.4  11.5 999.0 99.0 99.00
2020 09 01 08 20 324  1.7  2.4  1.38  8.33  6.34 263 1022.3  10.5  11.4 999.0 99.0 99.00
2020 09 01 08 50 330  1.8  2.4  1.37  7.69  6.44 272 1022.4  10.6  11.4 999.0 99.0 99.00
2020 09 01 09 20 350  1.2  1.5  1.20  7.69  6.36 269 1022.3  10.5  11.6 999.0 99.0 99.00
2020 09 01 09 50  17  0.3  0.7  1.28  8.33  6.56 278 1022.3  10.6  11.6 999.0 99.0 99.00
2020 09 01 10 20 197  0.0  0.3  1.35  9.09  6.77 265 1022.2  10.8  11.5 999.0 99.0 99.00
2020 09 01 10 50 334  1.1  1.6  1.38  9.09  6.70 265 1022.1  11.0  11.5 999.0 99.0 99.00
2020 09 01 11 20   2  2.0  2.5  1.40  8.33  7.22 267 1022.1  10.9  11.4 999.0 99.0 99.00
2020 09 01 11 50   6  2.1  2.9  1.33  9.09  7.21 268 1022.1  10.7  11.4 999.0 99.0 99.00
2020 09 01 12 20  16  1.7  2.2  1.37 10.00  7.44 272 1022.0  10.8  11.4 999.0 99.0 99.00
2020 09 01 12 50  17  1.4  1.9  1.39  8.33  7.28 269 1022.0  11.1  11.4 999.0 99.0 99.00
2020 09 01 13 20  52  1.9  2.5  1.38  9.09  7.66 275 1021.8  10.9  11.3 999.0 99.0 99.00
2020 09 01 13 50  62  1.3  2.0  1.29  9.09  7.53 267 1022.0  11.4  11.3 999.0 99.0 99.00
2020 09 01 14 20  74  2.3  3.0  1.60  9.09  8.24 278 1022.1  11.3  11.3 999.0 99.0 99.00
2020 09 01 14 50 122  2.2  2.8  1.45  9.09  8.07 283 1022.3  11.1  11.3 999.0 99.0 99.00
2020 09 01 15 20  84  3.1  4.0  1.59  9.09  7.94 263 1022.6  11.2  11.2 999.0 99.0 99.00
2020 09 01 15 50  95  2.3  3.1  1.64  9.09  7.79 274 1022.5  11.4  11.3 999.0 99.0 99.00
2020 09 01 16 20  91  1.6  2.3  1.68  9.09  7.88 279 1022.7  11.3  11.6 999.0 99.0 99.00
2020 09 01 16 50  89  1.0  1.7  1.73  8.33  7.89 280 1022.8  11.3  11.9 999.0 99.0 99.00
2020 09 01 17 20  45  0.6  1.4  1.84  8.33  7.72 271 1022.8  11.6  12.1 999.0 99.0 99.00
2020 09 01 17 50 197  0.1  0.6  1.85  8.33  7.62 269 1022.9  11.9  12.3 999.0 99.0 99.00
2020 09 01 18 20 268  0.3  1.0  1.79  8.33  7.31 272 1022.8  12.0  12.5 999.0 99.0 99.00
2020 09 01 18 50 293  0.2  1.1  1.92  9.09  7.15 268 1022.8  12.1  12.5 999.0 99.0 99.00
2020 09 01 19 20 245  0.6  1.4  1.94  9.09  6.84 274 1022.6  11.8  12.6 999.0 99.0 99.00
2020 09 01 19 50 259  1.8  2.8  1.94  8.33  6.94 275 1022.7  11.8  12.6 999.0 99.0 99.00
2020 09 01 20 20 279  2.4  3.3  1.84  9.09  6.58 275 1022.6  11.7  12.6 999.0 99.0 99.00
2020 09 01 20 50 285  3.0  3.8  1.78  9.09  6.61 279 1022.5  11.5  12.5 999.0 99.0 99.00
2020 09 01 21 20 277  2.3  3.2  1.87  7.69  6.48 284 1022.4  11.5  12.5 999.0 99.0 99.00
2020 09 01 21 50 260  3.0  3.8  1.71  7.69  6.49 284 1022.2  11.9  12.5 999.0 99.0 99.00
2020 09 01 22 20 251  3.1  3.9  1.43  9.09  6.55 276 1022.0  12.4  12.5 999.0 99.0 99.00
2020 09 01 22 50 230  3.0  4.0  1.72  9.09  7.05 275 1021.7  12.6  12.6 999.0 99.0 99.00
2020 09 01 23 20 252  3.7  4.5  1.70  9.09  7.03 286 1021.5  12.5  12.7 999.0 99.0 99.00
2020 09 01 23 50 241  2.6  3.2  1.70  9.09  7.34 280 1021.2  12.5  12.6 999.0 99.0 99.00
2020 09 02 00 20 229  2.2  2.8  1.89 10.00  7.50 281 1020.9  12.5  12.5 999.0 99.0 99.00
2020 09 02 00 50 236  2.8  3.9  1.71 10.00  7.45 286 1020.7  12.6  12.6 999.0 99.0 99.00
2020 09 02 01 20 244  4.2  5.5  1.77  9.09  7.31 282 1020.6  13.3  12.5 999.0 99.0 99.00
2020 09 02 01 50 216  3.9  4.4  1.81 10.00  7.54 287 1020.2  12.9  12.3 999.0 99.0 99.00
2020 09 02 02 20 227  4.4  5.1  1.97 10.00  7.79 287 1020.0  12.9  12.2 999.0 99.0 99.00
2020 09 02 02 50 239  3.7  4.9  1.86 10.00  7.76 286 1020.0  13.0  12.1 999.0 99.0 99.00
2020 09 02 03 20 230  4.9  5.7  1.89  9.09  7.99 294 1020.0  12.8  12.2 999.0 99.0 99.00
2020 09 02 03 50 231  3.9  4.6  1.81 10.00  7.71 284 1020.0  12.8  12.1 999.0 99.0 99.00
2020 09 02 04 20 237  4.5  5.6  1.81 10.00  7.92 288 1020.1  12.6  11.9 999.0 99.0 99.00
2020 09 02 04 50 219  4.9  5.7  1.81 10.00  7.68 281 1019.9  12.5  11.5 999.0 99.0 99.00
2020 09 02 05 20 223  5.3  6.5  1.94 10.00  7.85 284 1020.0  12.8  11.3 999.0 99.0 99.00
2020 09 02 05 50 230  4.0  4.6  1.92 10.00  7.75 290 1020.1  12.1  11.2 999.0 99.0 99.00
2020 09 02 06 20 247  4.6  5.3  1.72 10.00  7.61 280 1019.9  12.4  11.1 999.0 99.0 99.00
2020 09 02 06 50 232  4.7  5.5  1.69 10.81  7.32 289 1019.7  12.5  11.0 999.0 99.0 99.00
2020 09 02 07 20 227  5.0  5.5  1.70 10.00  7.38 285 1019.3  12.2  10.9 999.0 99.0 99.00
2020 09 02 07 50 230  4.8  5.7  1.84  9.09  7.13 290 1019.2  12.1  10.9 999.0 99.0 99.00
2020 09 02 08 20 244  4.6  5.4  1.59  9.09  7.00 277 1019.1  12.3  10.9 999.0 99.0 99.00
2020 09 02 08 50 250  4.9  5.8  1.58  9.09  6.87 273 1019.3  12.4  11.2 999.0 99.0 99.00
2020 09 02 09 20 244  3.8  4.3  1.90 10.00  7.23 284 1019.0  12.1  11.4 999.0 99.0 99.00
2020 09 02 09 50 238  3.3  4.4  1.83 10.00  6.93 276 1019.0  12.6  11.4 999.0 99.0 99.00
2020 09 02 10 20 247  4.6  5.6  2.02 10.00  7.14 287 1018.9  13.1  11.4 999.0 99.0 99.00
2020 09 02 10 50 238  4.2  5.4  2.11  8.33  7.45 284 1018.9  13.0  11.5 999.0 99.0 99.00
2020 09 02 11 20 242  4.6  5.4  2.15 10.00  7.83 289 1018.7  12.9  11.5 999.0 99.0 99.00
2020 09 02 11 50 233  4.1  4.6  2.28 10.81  7.91 279 1018.9  12.6  11.5 999.0 99.0 99.00
2020 09 02 12 20 222  4.3  5.2  2.09 10.81  7.93 287 1019.0  12.5  11.5 999.0 99.0 99.00
2020 09 02 12 50 210  3.7  4.4  2.07 10.00  7.94 286 1018.9  12.3  11.4 999.0 99.0 99.00
2020 09 02 13 20 220  3.8  4.6  1.99 10.81  7.74 285 1019.0  12.1  11.3 999.0 99.0 99.00
2020 09 02 13 50 219  4.6  5.5  2.06 10.81  7.97 289 1019.0  12.6  11.3 999.0 99.0 99.00
2020 09 02 14 20 212  5.1  5.8  2.09 10.81  8.41 278 1019.0  12.5  11.3 999.0 99.0 99.00
2020 09 02 14 50 208  4.4  5.5  2.15 10.81  8.67 282 1019.3  12.6  11.3 999.0 99.0 99.00
2020 09 02 15 20 207  4.9  5.9  2.08 11.43  8.63 283 1019.6  12.5  11.3 999.0 99.0 99.00
2020 09 02 15 50 212  5.6  6.7  2.24 10.81  8.64 279 1019.8  12.8  11.6 999.0 99.0 99.00
2020 09 02 16 20 214  5.1  6.0  2.42 14.81  9.06 252 1020.1  12.8  11.7 999.0 99.0 99.00
2020 09 02 16 50 217  4.5  5.5  2.31 10.81  8.95 287 1020.2  12.2  11.7 999.0 99.0 99.00
2020 09 02 17 20 224  4.0  4.8  2.51 13.79  9.02 268 1020.3  12.4  11.7 999.0 99.0 99.00
2020 09 02 17 50 233  4.1  5.1  2.30 13.79  8.60 268 1020.5  12.5  11.7 999.0 99.0 99.00
2020 09 02 18 20 245  4.0  5.2  2.58 13.79  8.62 267 1020.5  12.6  11.8 999.0 99.0 99.00
2020 09 02 18 50 236  2.7  3.5  2.19 10.00  8.18 286 1020.7  12.4  11.8 999.0 99.0 99.00
2020 09 02 19 20 248  2.7  3.6  2.20 12.90  8.12 281 1020.9  12.4  11.7 999.0 99.0 99.00
2020 09 02 19 50 233  4.1  5.1  2.18 12.12  7.87 272 1020.9  12.3  11.6 999.0 99.0 99.00
2020 09 02 20 20 219  3.4  4.0  2.20 12.12  7.77 279 1020.9  12.4  11.7 999.0 99.0 99.00
2020 09 02 20 50 212  3.9  4.7  2.26 12.12  7.94 274 1021.1  12.4  11.7 999.0 99.0 99.00
2020 09 02 21 20 207  4.3  5.0  2.03 12.90  7.70 273 1021.3  12.3  11.8 999.0 99.0 99.00
2020 09 02 21 50 224  4.7  5.5  2.04 12.90  7.89 287 1021.2  13.1  11.8 999.0 99.0 99.00
2020 09 02 22 20 208  4.1  4.8  1.89 12.12  7.58 266 1021.3  13.1  11.9 999.0 99.0 99.00
2020 09 02 22 50 209  4.1  5.0  2.03 12.90  7.79 285 1021.2  13.3  11.9 999.0 99.0 99.00
2020 09 02 23 20 222  3.7  4.4  1.84 11.43  7.62 289 1021.1  13.5  12.0 999.0 99.0 99.00
2020 09 02 23 50 224  4.0  4.9  2.06 12.90  8.02 274 1021.1  13.7  12.1 999.0 99.0 99.00
2020 09 03 00 20 234  2.8  3.8  2.15 10.81  8.31 287 1021.0  13.7  12.2 999.0 99.0 99.00
2020 09 03 00 50 237  2.8  3.7  2.25 11.43  8.41 288 1020.9  13.5  12.2 999.0 99.0 99.00
2020 09 03 01 20 241  2.2  2.9  2.00 12.90  8.18 276 1020.8  13.2  12.2 999.0 99.0 99.00
2020 09 03 01 50 223  1.9  2.6  2.30 12.12  8.30 276 1020.7  12.9  12.2 999.0 99.0 99.00
2020 09 03 02 20 218  2.4  2.9  2.46 11.43  8.91 285 1020.5  13.1  12.1 999.0 99.0 99.00
2020 09 03 02 50 225  1.3  2.5  2.60 11.43  9.15 276 1020.7  12.9  12.1 999.0 99.0 99.00
2020 09 03 03 20 270  1.7  2.5  2.55 12.90  9.22 260 1020.8  13.0  12.1 999.0 99.0 99.00
2020 09 03 03 50 257  1.0  2.1  2.41 12.12  9.14 260 1020.8  12.7  12.0 999.0 99.0 99.00
2020 09 03 04 20 197  0.1  1.0  2.43 12.90  9.14 282 1020.9  12.7  12.0 999.0 99.0 99.00
2020 09 03 04 50 166  0.1  1.0  2.49 12.90  9.36 263 1020.9  13.0  11.9 999.0 99.0 99.00
2020 09 03 05 20  77  0.2  1.2  2.87 11.43  9.31 252 1021.0  12.8  11.8 999.0 99.0 99.00
2020 09 03 05 50  18  0.1  0.7  2.30 12.12  8.58 278 1020.7  12.8  11.8 999.0 99.0 99.00
2020 09 03 06 20  85  0.3  1.4  2.61 12.12  8.65 260 1020.6  12.5  11.7 999.0 99.0 99.00
2020 09 03 06 50 189  0.2  0.9  2.48 12.12  8.52 278 1020.5  12.3  11.7 999.0 99.0 99.00
2020 09 03 07 20 210  0.3  0.9  2.34 12.12  7.92 280 1020.4  12.1  11.7 999.0 99.0 99.00
2020 09 03 07 50 300  0.2  0.7  2.27 12.12  7.77 275 1020.6  11.9  11.7 999.0 99.0 99.00
2020 09 03 08 20  16  0.2  0.9  2.27 12.12  7.85 277 1020.6  11.9  11.8 999.0 99.0 99.00
2020 09 03 08 50  47  0.1  0.7  2.06 12.12  7.51 283 1020.5  11.7  11.8 999.0 99.0 99.00
2020 09 03 09 20 338  0.1  0.5  1.76 12.12  7.08 266 1020.6  11.6  11.8 999.0 99.0 99.00
2020 09 03 09 50  36  0.4  1.2  1.81 12.12  7.35 273 1020.5  11.3  11.8 999.0 99.0 99.00
2020 09 03 10 20  60  1.4  2.3  1.75 12.90  6.99 284 1020.6  10.9  11.7 999.0 99.0 99.00
2020 09 03 10 50  77  0.6  1.2  1.73  9.09  7.27 276 1020.6  10.8  11.7 999.0 99.0 99.00
2020 09 03 11 20  66  1.9  2.7  2.04 11.43  7.87 274 1020.7  10.7  11.6 999.0 99.0 99.00
2020 09 03 11 50  66  2.2  3.1  1.78 12.12  7.34 274 1020.5  10.6  11.5 999.0 99.0 99.00
2020 09 03 12 20  64  2.0  2.9  1.86 11.43  7.68 277 1020.5  10.5  11.4 999.0 99.0 99.00
2020 09 03 12 50  70  2.1  3.0  1.99 11.43  7.85 283 1020.6  10.4  11.4 999.0 99.0 99.00
2020 09 03 13 20  84  2.4  3.3  2.02 11.43  8.18 280 1020.6  10.5  11.3 999.0 99.0 99.00
2020 09 03 13 50  90  2.0  2.8  1.99 11.43  8.04 277 1021.0  10.5  11.3 999.0 99.0 99.00
2020 09 03 14 20  79  1.8  2.6  2.00 10.00  8.28 287 1021.2  10.8  11.2 999.0 99.0 99.00
2020 09 03 14 50  81  2.5  3.5  1.95 12.12  8.78 302 1021.5  10.9  11.2 999.0 99.0 99.00
2020 09 03 15 20  96  4.4  5.5  1.98 10.00  8.68 292 1021.5  11.4  11.3 999.0 99.0 99.00
2020 09 03 15 50 100  4.8  6.2  2.14 11.43  8.96 293 1021.5  11.7  11.3 999.0 99.0 99.00
2020 09 03 16 20 105  4.9  6.1  2.12 11.43  8.88 300 1021.6  11.8  11.4 999.0 99.0 99.00
2020 09 03 16 50 106  5.2  6.3  2.37 12.12  8.96 286 1021.6  12.0  11.5 999.0 99.0 99.00
2020 09 03 17 20 102  4.9  6.1  1.94 11.43  8.41 268 1021.6  12.0  11.6 999.0 99.0 99.00
2020 09 03 17 50 102  4.5  5.5  1.94 12.12  8.29 259 1021.4  12.0  11.6 999.0 99.0 99.00
2020 09 03 18 20  91  4.1  5.3  2.12 11.43  8.32 273 1021.4  12.2  11.6 999.0 99.0 99.00
2020 09 03 18 50  84  4.1  5.1  2.06  9.09  7.95 283 1021.3  12.4  11.7 999.0 99.0 99.00
2020 09 03 19 20  86  3.9  5.2  2.10  9.09  7.72 285 1021.1  12.6  11.8 999.0 99.0 99.00
2020 09 03 19 50 107  4.3  5.7  1.90 11.43  7.58 267 1020.9  13.0  11.8 999.0 99.0 99.00
2020 09 03 20 20 104  3.7  5.1  1.93 10.81  7.33 265 1020.6  13.0  11.9 999.0 99.0 99.00
2020 09 03 20 50  92  3.3  4.2  1.84 10.81  7.18 280 1020.4  13.2  11.8 999.0 99.0 99.00
2020 09 03 21 20  94  3.6  4.4  1.73 10.00  7.15 279 1020.3  13.8  11.8 999.0 99.0 99.00
2020 09 03 21 50  96  3.9  4.8  1.43 11.43  6.54 274 1020.0  14.3  11.8 999.0 99.0 99.00
2020 09 03 22 20  79  2.8  3.4  1.26 11.43  6.35 289 1019.9  14.3  11.9 999.0 99.0 99.00
2020 09 03 22 50  71  3.7  4.7  1.27 10.81  6.23 288 1019.5  15.3  12.0 999.0 99.0 99.00
2020 09 03 23 20  70  3.4  4.2  1.22  9.09  6.39 285 1019.4  14.9  11.8 999.0 99.0 99.00
2020 09 03 23 50 351  2.3  2.9  1.38  9.09  6.80 273 1019.2  15.3  11.7 999.0 99.0 99.00
2020 09 04 00 20 341  3.1  3.5  1.49 10.81  7.29 272 1018.9  14.4  12.0 999.0 99.0 99.00
2020 09 04 00 50 341  3.0  3.5  1.36  9.09  7.22 274 1018.5  13.9  12.3 999.0 99.0 99.00
2020 09 04 01 20 352  3.1  3.6  1.41 11.43  7.57 280 1018.2  14.1  12.4 999.0 99.0 99.00
2020 09 04 01 50 347  2.5  3.2  1.52 10.81  7.74 286 1018.0  14.4  12.4 999.0 99.0 99.00
2020 09 04 02 20 339  2.2  2.6  1.62 10.81  7.77 284 1017.9  14.4  12.5 999.0 99.0 99.00
2020 09 04 02 50 355  2.6  3.0  1.62 11.43  8.32 279 1017.8  14.2  12.5 999.0 99.0 99.00
2020 09 04 03 20 358  2.6  3.0  1.84 11.43  8.61 274 1017.6  14.1  12.5 999.0 99.0 99.00
2020 09 04 03 50   6  2.5  3.0  1.78 11.43  8.77 287 1017.6  14.0  12.5 999.0 99.0 99.00
2020 09 04 04 20  39  2.2  2.7  1.77 10.81  8.93 276 1017.5  13.9  12.6 999.0 99.0 99.00
2020 09 04 04 50  76  3.2  4.0  1.64 11.43  8.69 286 1017.4  14.2  12.5 999.0 99.0 99.00
2020 09 04 05 20 109  3.2  4.1  1.77 10.81  8.88 281 1017.2  13.9  12.6 999.0 99.0 99.00
2020 09 04 05 50 104  4.0  5.1  1.59 10.81  8.78 258 1017.1  13.6  12.4 999.0 99.0 99.00
2020 09 04 06 20  88  3.4  4.1  1.53 10.81  8.33 277 1016.8  13.5  12.0 999.0 99.0 99.00
2020 09 04 06 50  88  4.5  5.4  1.62 10.81  8.25 280 1016.8  14.3  12.2 999.0 99.0 99.00
2020 09 04 07 20  88  4.7  5.7  1.55 11.43  8.12 274 1016.8  14.8  11.9 999.0 99.0 99.00
2020 09 04 07 50  75  4.5  5.1  1.59 10.81  7.95 281 1016.6  14.9  11.7 999.0 99.0 99.00
2020 09 04 08 20  81  4.7  5.3  1.47 10.00  7.82 284 1016.2  14.5  11.5 999.0 99.0 99.00
2020 09 04 08 50  98  5.7  6.6  1.25 10.00  7.23 284 1016.1  15.0  11.2 999.0 99.0 99.00
2020 09 04 09 20  85  6.0  6.8  1.10  9.09  7.25 274 1016.1  14.4  11.1 999.0 99.0 99.00
2020 09 04 09 50  82  5.2  6.1  1.04 10.81  6.98 268 1016.0  13.9  11.2 999.0 99.0 99.00
2020 09 04 10 20  89  4.8  5.6  1.05 10.81  7.11 274 1015.9  13.7  11.3 999.0 99.0 99.00
2020 09 04 10 50  93  7.1  7.9  1.18  8.33  7.48 283 1015.5  14.2  11.3 999.0 99.0 99.00
2020 09 04 11 20  79  3.9  4.6  1.22 10.00  7.33 278 1015.6  13.6  11.3 999.0 99.0 99.00
2020 09 04 11 50  97  4.5  5.3  1.18 10.00  7.50 287 1015.5  13.3  11.3 999.0 99.0 99.00
2020 09 04 12 20  91  3.5  4.3  1.21 10.81  7.73 284 1015.7  12.9  11.4 999.0 99.0 99.00
2020 09 04 12 50 110  3.5  4.2  1.28  9.09  7.76 283 1016.0  12.6  11.4 999.0 99.0 99.00
2020 09 04 13 20  92  4.6  5.4  1.40 10.81  7.96 272 1015.9  13.0  11.1 999.0 99.0 99.00
2020 09 04 13 50  96  4.6  5.2  1.41 10.81  8.31 284 1016.0  13.3  11.0 999.0 99.0 99.00
2020 09 04 14 20 111  4.3  5.3  1.44 10.81  8.18 284 1016.3  14.2  10.9 999.0 99.0 99.00
2020 09 04 14 50 107  3.8  4.7  1.37 10.00  8.22 282 1016.4  14.7  11.3 999.0 99.0 99.00
2020 09 04 15 20 110  4.3  5.0  1.53 10.81  8.49 275 1016.4  13.9  11.4 999.0 99.0 99.00
2020 09 04 15 50 190  2.7  3.4  1.35 10.81  8.28 275 1016.4  12.0  11.4 999.0 99.0 99.00
2020 09 04 16 20 207  2.8  3.4  1.52 10.81  8.58 269 1016.3  11.0  11.4 999.0 99.0 99.00
2020 09 04 16 50 216  4.3  5.0  1.53 10.00  8.71 264 1016.6  11.1  11.4 999.0 99.0 99.00
2020 09 04 17 20 221  4.6  5.6  1.27 11.43  8.37 270 1016.7  11.1  11.7 999.0 99.0 99.00
2020 09 04 17 50 211  5.5  6.4  1.47 10.81  8.33 280 1016.7  11.1  11.5 999.0 99.0 99.00
2020 09 04 18 20 212  5.9  7.3  1.53 10.81  8.28 267 1016.8  11.1  11.5 999.0 99.0 99.00
2020 09 04 18 50 231  4.6  5.6  1.47 10.00  7.13 289 1016.8  11.4  11.5 999.0 99.0 99.00
2020 09 04 19 20 225  5.7  7.2  1.50 10.00  6.94 280 1016.7  11.6  11.5 999.0 99.0 99.00
2020 09 04 19 50 220  6.1  7.4  1.47 10.81  6.56 276 1016.6  11.3  11.6 999.0 99.0 99.00
2020 09 04 20 20 225  6.9  9.0  1.56 10.81  6.63 284 1016.5  11.4  11.5 999.0 99.0 99.00
2020 09 04 20 50 227  5.5  7.3  1.67 10.00  6.21 293 1016.5  11.6  11.5 999.0 99.0 99.00
2020 09 04 21 20 237  5.8  7.3  1.61 10.00  6.02 281 1016.7  11.9  11.5 999.0 99.0 99.00
2020 09 04 21 50 230  5.9  7.4  1.43  9.09  5.34 284 1016.8  12.0  11.5 999.0 99.0 99.00
2020 09 04 22 20 295  3.3  4.3  1.45 10.00  5.33 276 1017.0  12.1  11.5 999.0 99.0 99.00
2020 09 04 22 50 295  3.9  4.9  1.35 10.81  5.19 280 1017.0  12.4  11.4 999.0 99.0 99.00
2020 09 04 23 20 298  3.0  3.9  1.26  7.69  5.53 286 1017.0  12.3  11.4 999.0 99.0 99.00
2020 09 04 23 50 313  2.9  3.5  1.24  8.33  6.05 282 1016.9  12.2  11.4 999.0 99.0 99.00
2020 09 05 00 20 298  2.8  3.8  1.29 10.00  6.18 267 1016.9  12.4  11.4 999.0 99.0 99.00
2020 09 05 00 50 284  3.2  3.8  1.35  8.33  6.55 294 1017.2  12.4  11.4 999.0 99.0 99.00
2020 09 05 01 20 234  4.0  5.1  1.21  9.09  6.41 287 1017.2  12.6  11.5 999.0 99.0 99.00
2020 09 05 01 50 231  3.9  4.9  1.27  9.09  6.47 277 1017.2  12.9  11.6 999.0 99.0 99.00
2020 09 05 02 20 227  3.7  4.7  1.40 10.81  7.20 284 1017.4  12.8  11.6 999.0 99.0 99.00
2020 09 05 02 50 250  2.4  2.9  1.30 10.00  7.06 289 1017.6  12.8  11.6 999.0 99.0 99.00
2020 09 05 03 20 337  1.6  2.4  1.29 10.81  7.41 276 1017.8  12.7  11.7 999.0 99.0 99.00
2020 09 05 03 50 349  2.9  3.5  1.30 10.00  7.60 277 1018.1  13.0  11.7 999.0 99.0 99.00
2020 09 05 04 20 359  2.1  2.8  1.11 10.81  7.35 263 1018.3  13.4  11.7 999.0 99.0 99.00
2020 09 05 04 50 354  1.7  2.4  1.16 10.00  7.51 271 1018.5  13.7  11.7 999.0 99.0 99.00
2020 09 05 05 20 339  1.7  2.7  1.19 10.81  7.73 276 1018.7  13.8  11.7 999.0 99.0 99.00
2020 09 05 05 50 345  2.6  3.2  1.18 10.81  7.61 282 1018.9  13.8  11.7 999.0 99.0 99.00
2020 09 05 06 20 351  1.6  2.1  1.11 10.00  7.37 280 1019.1  14.2  11.7 999.0 99.0 99.00
2020 09 05 06 50 354  1.1  1.6  1.17 10.81  7.52 276 1019.4  13.9  11.7 999.0 99.0 99.00
2020 09 05 07 20 360  1.6  2.1  1.22 10.81  7.33 257 1019.5  13.8  11.7 999.0 99.0 99.00
2020 09 05 07 50   4  1.2  1.9  1.19 10.81  7.32 275 1019.6  13.2  11.7 999.0 99.0 99.00
2020 09 05 08 20  12  1.0  1.7  1.16  9.09  7.05 288 1019.5  13.8  11.6 999.0 99.0 99.00
2020 09 05 08 50   6  0.1  0.6  1.03  9.09  6.41 288 1019.6  14.4  11.6 999.0 99.0 99.00
2020 09 05 09 20 360  0.5  1.7  1.05  7.69  6.00 286 1019.6  14.3  11.6 999.0 99.0 99.00
2020 09 05 09 50  41  1.1  1.5  1.02 10.81  5.92 270 1019.6  13.6  11.6 999.0 99.0 99.00
2020 09 05 10 20   6  0.5  1.2  0.95  7.69  5.53 298 1020.0  14.1  11.5 999.0 99.0 99.00
2020 09 05 10 50 308  0.1  0.7  0.89 10.00  5.27 283 1020.2  14.4  11.5 999.0 99.0 99.00
2020 09 05 11 20 356  1.0  1.6  0.94 10.81  5.45 261 1020.4  13.8  11.5 999.0 99.0 99.00
2020 09 05 11 50  56  0.2  0.9  0.90 10.00  5.09 262 1020.6  13.5  11.5 999.0 99.0 99.00
2020 09 05 12 20  58  0.5  1.4  0.91  7.69  5.39 283 1020.7  13.3  11.5 999.0 99.0 99.00
2020 09 05 12 50  85  0.8  1.4  0.83 10.00  5.40 265 1020.7  14.7  11.5 999.0 99.0 99.00
